window_label,event_name,page_path,page_title,occurred_on_replay_library,interaction_url,interaction_label,interaction_host,event_count,unique_users
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s103/,Guild Raid Season 103 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=rtEqdG50ss8,1.10M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s104/,Guild Raid Season 104 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=xsTygubUf3k,2.00M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Рейды гильдии 105-го сезона | Инфографика «Терминус Максимус»,false,https://www.youtube.com/watch?v=0OZSP8-gn7U,"1,30 М",www.youtube.com,2,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,M1,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0m5N-GCmpKE,950K,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=2YA89zo_u1Q,L5,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=CNEOWyf4kpA,L4,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,L3,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Temporada 105 de la Incursión de Gremio | Infografías de Terminus Maximus,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,Yagyuu,www.youtube.com,2,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LoL5L2SSLgA,1.39M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Y74uUgSfZrw,,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s105/,Guild Raid Season 105 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=kX3ncIq8hIs,1.98M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=LRtGzA-RRMM,L4,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=MXPm2jXwR4c,1.30M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=UekSS6iakNE,GarviLoken,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mdGcowa65mQ,,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=mnDoSbll_VM,1.80M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=oDwQz8YlLWQ,,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=oDwQz8YlLWQ,M1,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wfLVf7Zso7Y,1.25M,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=wfLVf7Zso7Y,Stringer de Los Redimidos,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/s106/,Guild Raid Season 106 | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=yDOfO0aEwXY,UNDV jonowen,www.youtube.com,2,2
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/3kNT-gyAgOc,⭐ Meta Team,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/3woxpWMicUw,⭐ Meta Team,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/5vhyaTEyGp8,"961,000",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/Noe0IiYGMME,⭐ Meta Team,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/OFi9QmOy7AU,⭐ Meta Team,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/T_hwsSxYxJo,Mawg,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/T_hwsSxYxJo,"Lav, Kari, Traj, Boss, Aesoth, Biovore",www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/shorts/nWoTFktMBok,Liquid Paper,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0TRTyZ9H5m0,1.00M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0gQyyUSz0hA,L5,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=0lbFrOlJcDY,Mawg,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=12SB6y5r7LA,Mawg,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=12SB6y5r7LA,L2,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1_aJsXDjF5E,Un4given,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1_xHLgUeRA0,850K,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=1aABdUSrvKk,1.83M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=2YA89zo_u1Q,1.40M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=3bLTPzJu2_Y,Stringer de Los Redimidos,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=45WPpXb3k-E,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=6KpLdTvORyo,1.50M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=6sqZ2CSOF_s,Kyle UK 40k,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=7mT0va16Hr4,Mawg,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=8GJ1o3JvhLE,1.50M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=9On7TATDb94,Un4given,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=AdOYEMc4DFQ,1.09M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=BS1zeKkJgpI,2.00M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Bmrpd-8RYkk,Un4given,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=CemyXtub9Lg,1.47M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Dc9jbz4_Tpk,L5,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Dc9jbz4_Tpk,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=EYd3fcq-Wx4,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Eo8Dan2RbNI,L2,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=FI4WukOzisc,M2,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=GoFX3ND0XEg,1.60M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=H74Pxb6cCJc,Don’t Call Me Shirley Tacticus Replays,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=H74Pxb6cCJc,1.70M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=HGXZcLf5Il4,944K,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=HkQKEEQXe58,M2,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IgJ3Xe7cdWs,Loknar,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IgJ3Xe7cdWs,1.95M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IvNxEq3Lh74,1.90M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=IvNxEq3Lh74,Don’t Call Me Shirley Tacticus Replays,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=JedfR5QadFc,L3,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=K-a4aWF2-F4,1.30M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=M1ez3giLYYE,Jordan,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=NK5sd4-g5zg,Machiep,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Q8gU2_2L5AE,Jun 30,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=QKB70NiN4LQ,Painhawk,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=QUDrle-dxMg,Painhawk,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=Qt-tPFBF44k,,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=R7zFXKNMwQs,800K,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=RsI6OJuyETU,2.62M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=RsI6OJuyETU,Mawg,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=SPMh78mIOaw,Peste,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=SPMh78mIOaw,1.29M,www.youtube.com,1,1
28 days (available 22 of requested 28),guild_raid_youtube_click,/guild-raid/boss-meta/,Guild Raid Boss Meta Guide | Terminus Maximus Infographics,false,https://www.youtube.com/watch?v=STHC1VInOT8,1.40M,www.youtube.com,1,1
